Time (s),Channel 1 (V),Channel 2 (V)
-0.00258048,-1.686377413544878,1.239504575766958
-0.00257985,-1.686377413544878,1.239504575766958
-0.00257922,-1.69373352461873,1.232039538160123
-0.00257859,-1.686377413544881,1.243237094570373
-0.00257796,-1.69373352461873,1.239504575766958
-0.00257733,-1.69373352461873,1.232039538160123
-0.0025767,-1.697411580155657,1.239504575766954
-0.00257607,-1.712123802303354,1.239504575766958
-0.00257544,-1.708445746766433,1.239504575766958
-0.00257481,-1.712123802303352,1.235772056963542
-0.00257418,-1.719479913377202,1.232039538160123
-0.00257355,-1.715801857840287,1.239504575766956
-0.00257292,-1.726836024451055,1.23577205696354
-0.00257229,-1.734192135524903,1.23577205696354
-0.00257166,-1.73051407998799,1.23577205696354
-0.00257103,-1.745226302135679,1.23577205696354
-0.0025704,-1.741548246598758,1.23577205696354
-0.00256977,-1.741548246598758,1.239504575766956
-0.00256914,-1.748904357672607,1.243237094570375
-0.00256851,-1.748904357672608,1.232039538160125
-0.00256788,-1.752582413209532,1.23577205696354
-0.00256725,-1.75993852428338,1.23577205696354
-0.00256662,-1.759938524283385,1.23577205696354
-0.00256599,-1.770972690894156,1.23577205696354
-0.00256536,-1.770972690894156,1.232039538160123
-0.00256473,-1.770972690894156,1.235772056963538
-0.0025641,-1.778328801968004,1.23577205696354
-0.00256347,-1.774650746431087,1.235772056963544
-0.00256284,-1.782006857504936,1.243237094570375
-0.00256221,-1.789362968578785,1.243237094570375
-0.00256158,-1.78568491304186,1.235772056963542
-0.00256095,-1.793041024115705,1.239504575766958
-0.00256032,-1.80039713518956,1.239504575766958
-0.00255969,-1.80039713518956,1.235772056963542
-0.00255906,-1.811431301800329,1.239504575766958
-0.00255843,-1.80407519072648,1.232039538160123
-0.0025578,-1.815109357337261,1.232039538160123
-0.00255717,-1.818787412874181,1.239504575766958
-0.00255654,-1.818787412874184,1.235772056963542
-0.00255591,-1.826143523948029,1.239504575766958
-0.00255528,-1.829821579484957,1.23577205696354
-0.00255465,-1.822465468411113,1.23577205696354
-0.00255402,-1.829821579484957,1.23577205696354
-0.00255339,-1.837177690558806,1.239504575766958
-0.00255276,-1.837177690558806,1.23577205696354
-0.00255213,-1.848211857169586,1.243237094570375
-0.0025515,-1.848211857169588,1.067808710809613
-0.00255087,-1.851889912706506,0.7505446125192772
-0.00255024,-1.862924079317282,0.7692072065363642
-0.00254961,-1.859246023780364,0.7580096501261171
-0.00254898,-1.87028019039113,0.758009650126112
-0.00254835,-1.87028019039113,0.758009650126112
-0.00254772,-1.87028019039113,0.7617421689295277
-0.00254709,-1.877636301464982,0.7692072065363642
-0.00254646,-1.870280190391132,0.7654746877329417
-0.00254583,-1.873958245928063,0.7542771313226946
-0.0025452,-1.881314357001912,0.7654746877329468
-0.00254457,-1.881314357001912,0.7580096501261154
-0.00254394,-1.888670468075759,0.7617421689295294
-0.00254331,-1.896026579149606,0.7654746877329468
-0.00254268,-1.888670468075762,0.7580096501261154
-0.00254205,-1.899704634686536,0.7617421689295294
-0.00254142,-1.896026579149608,0.7692072065363574
-0.00254079,-1.899704634686536,0.7542771313226946
-0.00254016,-1.907060745760388,0.7617421689295294
-0.00253953,-1.899704634686539,0.7617421689295294
-0.0025389,-1.903382690223455,0.7617421689295294
-0.00253827,-1.918094912371155,0.7654746877329468
-0.00253764,-1.907060745760393,0.7580096501261154
-0.00253701,-1.918094912371155,0.7617421689295294
-0.00253638,-1.918094912371155,0.7654746877329434
-0.00253575,-1.918094912371155,0.758009650126112
-0.00253512,-1.93280713451886,0.758009650126112
-0.00253449,-1.925451023445014,0.7580096501261085
-0.00253386,-1.929129078981932,0.7505446125192772
-0.00253323,-1.936485190055784,0.7617421689295294
-0.0025326,-1.940163245592711,0.7654746877329451
-0.00253197,-1.947519356666561,0.7654746877329468
-0.00253134,-1.951197412203489,0.7654746877329434
-0.00253071,-1.951197412203489,0.758009650126112
-0.00253008,-1.958553523277337,0.7542771313226946
-0.00252945,-1.958553523277337,0.7580096501261103
-0.00252882,-1.958553523277337,0.7542771313226946
-0.00252819,-1.962231578814257,0.7729397253397816
-0.00252756,-1.958553523277339,0.7692072065363659
-0.00252693,-1.96590963435119,0.7617421689295294
-0.0025263,-1.973265745425038,0.7617421689295294
-0.00252567,-1.96590963435119,0.758009650126112
-0.00252504,-1.976943800961957,0.7617421689295294
-0.00252441,-1.984299912035816,0.7580096501261085
-0.00252378,-1.987977967572733,0.7505446125192772
-0.00252315,-1.999012134183514,0.7617421689295294
-0.00252252,-1.98429991203582,0.7580096501261137
-0.00252189,-1.991656023109662,0.7505446125192772
-0.00252126,-1.999012134183514,0.7692072065363642
-0.00252063,-2.002690189720433,0.7617421689295294
-0.00252,-2.010046300794281,0.7617421689295294
-0.00251937,-2.006368245257359,0.7617421689295277
-0.00251874,-1.999012134183514,0.758009650126112
-0.00251811,-2.010046300794281,0.758009650126112
-0.00251748,-2.002690189720437,0.7692072065363591
-0.00251685,-2.006368245257363,0.758009650126112
-0.00251622,-2.021080467405058,0.7654746877329468
-0.00251559,-2.017402411868141,0.7580096501261154
-0.00251496,-2.02843657847891,0.7505446125192772
-0.00251433,-2.032114634015837,0.7654746877329417
-0.0025137,-2.02843657847891,0.7542771313226946
-0.00251307,-2.035792689552758,0.7617421689295294
-0.00251244,-2.039470745089685,0.7692072065363608
-0.00251181,-2.035792689552758,0.7505446125192772
-0.00251118,-2.050504911700465,0.7617421689295294
-0.00251055,-2.046826856163536,0.7617421689295294
-0.00250992,-2.054182967237383,0.7505446125192772
-0.00250929,-2.057861022774316,0.7580096501261137
-0.00250866,-2.057861022774316,0.7617421689295294
-0.00250803,-2.061539078311235,0.758009650126112
-0.0025074,-2.065217133848163,0.7692072065363591
-0.00250677,-2.061539078311235,0.758009650126112
-0.00250614,-2.068895189385083,0.7617421689295294
-0.00250551,-2.068895189385083,0.7692072065363608
-0.00250488,-2.068895189385083,0.758009650126112
-0.00250425,-2.079929355995859,0.7617421689295311
-0.00250362,-2.079929355995859,0.7654746877329468
-0.00250299,-2.090963522606641,0.7617421689295294
-0.00250236,-2.087285467069706,0.7692072065363625
-0.00250173,-2.083607411532789,0.7654746877329468
-0.0025011,-2.090963522606641,0.7542771313226946
-0.00250047,-2.094641578143557,0.761742168929526
-0.00249984,-2.094641578143559,0.7542771313226946
-0.00249921,-2.105675744754335,0.7580096501261154
-0.00249858,-2.101997689217407,0.7654746877329468
-0.00249795,-2.113031855828185,0.7505446125192772
-0.00249732,-2.109353800291268,0.7692072065363642
-0.00249669,-2.113031855828185,0.7692072065363642
-0.00249606,-2.116709911365114,0.758009650126112
-0.00249543,-2.116709911365114,0.7692072065363591
-0.0024948,-2.120387966902036,0.7617421689295294
-0.00249417,-2.124066022438965,0.7654746877329502
-0.00249354,-2.124066022438965,0.7729397253397816
-0.00249291,-2.124066022438965,0.758009650126112
-0.00249228,-2.131422133512813,0.7654746877329451
-0.00249165,-2.131422133512813,0.7617421689295294
-0.00249102,-2.138778244586661,0.7542771313226946
-0.00249039,-2.135100189049745,0.7692072065363574
-0.00248976,-2.135100189049743,0.7617421689295294
-0.00248913,-2.146134355660509,0.7617421689295294
-0.0024885,-2.146134355660509,0.7654746877329468
-0.00248787,-2.138778244586661,0.7617421689295294
-0.00248724,-2.142456300123591,0.7692072065363642
-0.00248661,-2.142456300123591,0.7692072065363642
-0.00248598,-2.153490466734361,0.7617421689295294
-0.00248535,-2.153490466734361,0.7692072065363608
-0.00248472,-2.153490466734361,0.7729397253397816
-0.00248409,-2.164524633345138,0.7542771313226946
-0.00248346,-2.160846577808209,0.7729397253397816
-0.00248283,-2.168202688882067,0.7654746877329468
-0.0024822,-2.16452463334514,0.7654746877329077
-0.00248157,-2.168202688882067,0.6796267552543465
-0.00248094,-2.175558799955916,0.3362350253399448
-0.00248031,-2.179236855492832,0.3735602133741019
-0.00247968,-2.179236855492834,0.3735602133741189
-0.00247905,-2.186592966566685,0.3623626569638666
-0.00247842,-2.186592966566685,0.3735602133741138
-0.00247779,-2.190271022103615,0.3660951757672841
-0.00247716,-2.197627133177461,0.3623626569638666
-0.00247653,-2.193949077640533,0.3623626569638666
-0.0024759,-2.197627133177463,0.3586301381604492
-0.00247527,-2.197627133177463,0.3548976193570335
-0.00247464,-2.201305188714393,0.3660951757672841
-0.00247401,-2.212339355325162,0.3586301381604492
-0.00247338,-2.212339355325162,0.3660951757672807
-0.00247275,-2.204983244251311,0.3586301381604492
-0.00247212,-2.208661299788241,0.3548976193570369
-0.00247149,-2.208661299788241,0.3660951757672841
-0.00247086,-2.21969546639901,0.3623626569638666
-0.00247023,-2.227051577472866,0.3660951757672823
-0.0024696,-2.22337352193594,0.3735602133741189
-0.00246897,-2.230729633009787,0.3623626569638666
-0.00246834,-2.227051577472872,0.3586301381604509
-0.00246771,-2.22705157747287,0.3660951757672841
-0.00246708,-2.230729633009786,0.3586301381604543
-0.00246645,-2.22705157747287,0.3698276945707015
-0.00246582,-2.234407688546718,0.3698276945707015
-0.00246519,-2.23440768854672,0.3623626569638683
-0.00246456,-2.238085744083635,0.3660951757672841
-0.00246393,-2.245441855157487,0.3586301381604492
-0.0024633,-2.241763799620571,0.3586301381604492
-0.00246267,-2.241763799620569,0.3660951757672841
-0.00246204,-2.245441855157489,0.3586301381604526
-0.00246141,-2.249119910694418,0.3660951757672841
-0.00246078,-2.249119910694418,0.3623626569638666
-0.00246015,-2.252797966231335,0.3660951757672858
-0.00245952,-2.252797966231335,0.3698276945707015
-0.00245889,-2.260154077305194,0.3698276945707015
-0.00245826,-2.267510188379039,0.3586301381604543
-0.00245763,-2.263832132842112,0.3586301381604492
-0.002457,-2.267510188379043,0.3586301381604492
-0.00245637,-2.267510188379043,0.3698276945707015
-0.00245574,-2.263832132842112,0.3735602133741189
-0.00245511,-2.27118824391596,0.3623626569638683
-0.00245448,-2.27118824391596,0.3660951757672841
-0.00245385,-2.274866299452894,0.3660951757672841
-0.00245322,-2.274866299452894,0.3660951757672841
-0.00245259,-2.278544354989811,0.3623626569638666
-0.00245196,-2.285900466063659,0.3623626569638666
-0.00245133,-2.285900466063659,0.3623626569638666
-0.0024507,-2.282222410526742,0.3698276945707015
-0.00245007,-2.293256577137516,0.36236265696387
-0.00244944,-2.285900466063659,0.3698276945707015
-0.00244881,-2.293256577137519,0.3660951757672841
-0.00244818,-2.293256577137519,0.3660951757672841
-0.00244755,-2.28957852160059,0.3660951757672841
-0.00244692,-2.300612688211368,0.3735602133741189
-0.00244629,-2.304290743748286,0.3698276945707032
-0.00244566,-2.300612688211368,0.3735602133741189
-0.00244503,-2.307968799285218,0.3660951757672841
-0.0024444,-2.307968799285218,0.3660951757672841
-0.00244377,-2.307968799285218,0.3660951757672841
-0.00244314,-2.315324910359063,0.3660951757672841
-0.00244251,-2.307968799285218,0.3660951757672841
-0.00244188,-2.311646854822137,0.3698276945707015
-0.00244125,-2.322681021432909,0.3698276945707015
-0.00244062,-2.319002965895997,0.3698276945707015
-0.00243999,-2.322681021432912,0.3735602133741172
-0.00243936,-2.319002965895997,0.3698276945707015
-0.00243873,-2.319002965895997,0.3660951757672841
-0.0024381,-2.337393243580605,0.3548976193570369
-0.00243747,-2.337393243580613,0.3586301381604492
-0.00243684,-2.337393243580613,0.3623626569638666
-0.00243621,-2.333715188043698,0.3623626569638666
-0.00243558,-2.330037132506762,0.3623626569638666
-0.00243495,-2.333715188043698,0.3698276945706997
-0.00243432,-2.337393243580613,0.3660951757672841
-0.00243369,-2.337393243580613,0.3623626569638666
-0.00243306,-2.344749354654459,0.3660951757672823
-0.00243243,-2.341071299117544,0.3623626569638666
-0.0024318,-2.341071299117544,0.3660951757672841
-0.00243117,-2.352105465728316,0.3698276945706997
-0.00243054,-2.344749354654461,0.3660951757672841
-0.00242991,-2.348427410191393,0.3660951757672875
-0.00242928,-2.352105465728321,0.3735602133741189
-0.00242865,-2.352105465728321,0.3698276945707015
-0.00242802,-2.355783521265236,0.3735602133741155
-0.00242739,-2.352105465728321,0.3660951757672841
-0.00242676,-2.352105465728321,0.3660951757672841
-0.00242613,-2.363139632339081,0.3660951757672841
-0.0024255,-2.35946157680217,0.3623626569638666
-0.00242487,-2.370495743412937,0.36236265696387
-0.00242424,-2.370495743412937,0.3698276945707015
-0.00242361,-2.370495743412937,0.3623626569638666
-0.00242298,-2.374173798949868,0.3660951757672823
-0.00242235,-2.374173798949868,0.3623626569638666
-0.00242172,-2.370495743412937,0.3660951757672841
-0.00242109,-2.377851854486782,0.3623626569638683
-0.00242046,-2.374173798949868,0.3623626569638666
-0.00241983,-2.374173798949868,0.3660951757672841
-0.0024192,-2.377851854486785,0.3698276945707015
-0.00241857,-2.374173798949868,0.3586301381604492
-0.00241794,-2.385207965560646,0.3586301381604509
-0.00241731,-2.385207965560646,0.3623626569638666
-0.00241668,-2.381529910023716,0.3623626569638666
-0.00241605,-2.392564076634489,0.3735602133741138
-0.00241542,-2.388886021097564,0.3735602133741189
-0.00241479,-2.388886021097564,0.3698276945707015
-0.00241416,-2.392564076634494,0.3735602133741189
-0.00241353,-2.392564076634494,0.3623626569638666
-0.0024129,-2.396242132171415,0.36236265696387
-0.00241227,-2.396242132171415,0.3698276945707015
-0.00241164,-2.392564076634494,0.3735602133741189
-0.00241101,-2.392564076634494,0.1272139723486812
-0.00241038,-2.396242132171415,0.1421440475622388
-0.00240975,-2.396242132171415,0.1384115287588213
-0.00240912,-2.403598243245259,0.1458765663656528
-0.00240849,-2.396242132171415,0.1458765663656562
-0.00240786,-2.396242132171418,0.1421440475622388
-0.00240723,-2.403598243245263,0.1421440475622388
-0.0024066,-2.403598243245263,0.1384115287588213
-0.00240597,-2.407276298782191,0.1272139723485742
-0.00240534,-2.407276298782193,0.1346790099554039
-0.00240471,-2.403598243245263,0.1309464911519865
-0.00240408,-2.41095435431912,0.1346790099554022
-0.00240345,-2.407276298782193,0.1458765663656562
-0.00240282,-2.410954354319123,0.1384115287588247
-0.00240219,-2.410954354319123,0.1458765663656562
-0.00240156,-2.410954354319123,0.1458765663656562
-0.00240093,-2.410954354319123,0.1458765663656562
-0.0024003,-2.418310465392972,0.1458765663656562
-0.00239967,-2.41463240985604,0.1421440475622388
-0.00239904,-2.421988520929885,0.138411528758823
-0.00239841,-2.41463240985604,0.1384115287588213
-0.00239778,-2.414632409856045,0.1309464911519933
-0.00239715,-2.425666576466822,0.1458765663656562
-0.00239652,-2.425666576466822,0.1496090851690736
-0.00239589,-2.43302268754067,0.1421440475622404
-0.00239526,-2.43302268754067,0.1458765663656562
-0.00239463,-2.43302268754067,0.1384115287588213
-0.002394,-2.43302268754067,0.1384115287588213
-0.00239337,-2.43302268754067,0.1421440475622388
-0.00239274,-2.429344632003744,0.1346790099554039
-0.00239211,-2.440378798614518,0.1346790099554039
-0.00239148,-2.43302268754067,0.1421440475622388
-0.00239085,-2.436700743077588,0.138411528758823
-0.00239022,-2.436700743077588,0.1421440475622388
-0.00238959,-2.436700743077588,0.1384115287588213
-0.00238896,-2.440378798614516,0.1272139723485742
-0.00238833,-2.444056854151448,0.1384115287588213
-0.0023877,-2.440378798614522,0.1309464911519882
-0.00238707,-2.451412965225296,0.1346790099554039
-0.00238644,-2.447734909688365,0.1458765663656562
-0.00238581,-2.447734909688368,0.1384115287588247
-0.00238518,-2.455091020762213,0.1458765663656562
-0.00238455,-2.447734909688365,0.1384115287588213
-0.00238392,-2.447734909688365,0.1346790099554056
-0.00238329,-2.455091020762213,0.1384115287588213
-0.00238266,-2.455091020762213,0.1346790099554039
-0.00238203,-2.458769076299147,0.1309464911519865
-0.0023814,-2.455091020762213,0.1421440475622388
-0.00238077,-2.455091020762218,0.1346790099554039
-0.00238014,-2.466125187372995,0.1346790099554039
-0.00237951,-2.462447131836063,0.1384115287588213
-0.00237888,-2.462447131836063,0.1309464911519899
-0.00237825,-2.462447131836063,0.1384115287588213
-0.00237762,-2.462447131836063,0.1384115287588213
-0.00237699,-2.466125187372993,0.1346790099554056
-0.00237636,-2.462447131836063,0.1458765663656562
-0.00237573,-2.455091020762219,0.1421440475622337
-0.0023751,-2.469803242909911,0.1309464911519865
-0.00237447,-2.462447131836063,0.1346790099554039
-0.00237384,-2.466125187372993,0.1272139723485725
-0.00237321,-2.466125187372995,0.1421440475622388
-0.00237258,-2.466125187372995,0.1421440475622388
-0.00237195,-2.46980324290991,0.1309464911519916
-0.00237132,-2.473481298446842,0.1309464911519865
-0.00237069,-2.469803242909915,0.1346790099554006
-0.00237006,-2.477159353983773,0.1272139723485692
-0.00236943,-2.477159353983773,0.1384115287588213
-0.0023688,-2.477159353983773,0.1346790099554056
-0.00236817,-2.48083740952069,0.1384115287588213
-0.00236754,-2.477159353983773,0.1421440475622388
-0.00236691,-2.473481298446844,0.1346790099554073
-0.00236628,-2.477159353983773,0.1421440475622388
-0.00236565,-2.469803242909916,0.142144047562232
-0.00236502,-2.48083740952069,0.1272139723485692
-0.00236439,-2.48083740952069,0.1384115287588213
-0.00236376,-2.477159353983778,0.1309464911519882
-0.00236313,-2.488193520594541,0.1346790099554039
-0.0023625,-2.48083740952069,0.1458765663656562
-0.00236187,-2.477159353983775,0.134679009955409
-0.00236124,-2.48083740952069,0.1421440475622388
-0.00236061,-2.477159353983776,0.1458765663656545
-0.00235998,-2.48451546505762,0.1421440475622388
-0.00235935,-2.48083740952069,0.153341603972491
-0.00235872,-2.477159353983776,0.1496090851690685
-0.00235809,-2.48451546505762,0.1384115287588213
-0.00235746,-2.488193520594541,0.1458765663656562
-0.00235683,-2.484515465057622,0.1309464911519933
-0.0023562,-2.491871576131472,0.1346790099554039
-0.00235557,-2.495549631668392,0.138411528758818
-0.00235494,-2.50290574274225,0.1309464911519865
-0.00235431,-2.499227687205319,0.1421440475622388
-0.00235368,-2.495549631668391,0.1421440475622404
-0.00235305,-2.499227687205319,0.1458765663656562
-0.00235242,-2.495549631668389,0.1496090851690736
-0.00235179,-2.488193520594545,0.1384115287588264
-0.00235116,-2.495549631668389,0.1346790099554039
-0.00235053,-2.488193520594541,0.1458765663656562
-0.0023499,-2.491871576131472,0.1346790099554039
-0.00234927,-2.495549631668389,0.1384115287588213
-0.00234864,-2.495549631668389,0.1421440475622371
-0.00234801,-2.495549631668389,0.1384115287588213
-0.00234738,-2.499227687205319,0.1384115287588213
-0.00234675,-2.495549631668391,0.1384115287588213
-0.00234612,-2.50290574274225,0.1346790099554039
-0.00234549,-2.495549631668389,0.1458765663656562
-0.00234486,-2.50290574274225,0.1384115287588213
-0.00234423,-2.499227687205319,0.1384115287588213
-0.0023436,-2.50290574274225,0.1421440475622371
-0.00234297,-2.50290574274225,0.1384115287588213
-0.00234234,-2.499227687205319,0.1421440475622388
-0.00234171,-2.502905742742248,0.138411528758823
-0.00234108,-2.50290574274225,-0.03701685500179641
-0.00234045,-2.495549631668389,-0.01835426098470938
-0.00233982,-2.495549631668389,-0.01835426098470938
-0.00233919,-2.50290574274225,-0.01835426098470938
-0.00233856,-2.50290574274225,-0.01462174218129367
-0.00233793,-2.50290574274225,-0.01835426098470938
-0.0023373,-2.50290574274225,-0.02208677978812679
-0.00233667,-2.499227687205321,-0.01835426098471108
-0.00233604,-2.506583798279167,-0.02208677978812679
-0.00233541,-2.510261853816098,-0.02208677978812679
-0.00233478,-2.510261853816098,-0.02208677978812679
-0.00233415,-2.506583798279167,-0.02208677978812679
-0.00233352,-2.506583798279169,-0.01835426098471277
-0.00233289,-2.510261853816098,-0.02581929859154419
-0.00233226,-2.510261853816098,-0.02581929859154419
-0.00233163,-2.506583798279169,-0.01835426098471277
-0.002331,-2.510261853816098,-0.02581929859154419
-0.00233037,-2.510261853816098,-0.01835426098470938
-0.00232974,-2.506583798279169,-0.01088922337787796
-0.00232911,-2.510261853816098,-0.02208677978812679
-0.00232848,-2.510261853816096,-0.02208677978812679
-0.00232785,-2.506583798279167,-0.02208677978812679
-0.00232722,-2.510261853816098,-0.02208677978812679
-0.00232659,-2.510261853816102,-0.01462174218129537
-0.00232596,-2.517617964889949,-0.02208677978812679
-0.00232533,-2.513939909353015,-0.02581929859154419
-0.0023247,-2.513939909353015,-0.02581929859154419
-0.00232407,-2.517617964889949,-0.02581929859154419
-0.00232344,-2.510261853816098,-0.01835426098470768
-0.00232281,-2.510261853816098,-0.01462174218129197
-0.00232218,-2.521296020426866,-0.02208677978812679
-0.00232155,-2.517617964889947,-0.01835426098471108
-0.00232092,-2.513939909353015,-0.02208677978812679
-0.00232029,-2.513939909353015,-0.02208677978812679
-0.00231966,-2.50658379827917,-0.01835426098471108
-0.00231903,-2.517617964889949,-0.02208677978812679
-0.0023184,-2.510261853816098,-0.02208677978812509
-0.00231777,-2.510261853816098,-0.01835426098470938
-0.00231714,-2.513939909353015,-0.01462174218129197
-0.00231651,-2.513939909353017,-0.02208677978812848
-0.00231588,-2.517617964889949,-0.02581929859154419
-0.00231525,-2.513939909353015,-0.02581929859154419
-0.00231462,-2.50658379827917,-0.02208677978812848
-0.00231399,-2.517617964889949,-0.02581929859154419
-0.00231336,-2.513939909353015,-0.02581929859154419
-0.00231273,-2.517617964889949,-0.02581929859154419
-0.0023121,-2.521296020426866,-0.02581929859154419
-0.00231147,-2.510261853816098,-0.0295518173949616
-0.00231084,-2.510261853816098,-0.0295518173949616
-0.00231021,-2.513939909353015,-0.02208677978812679
-0.00230958,-2.517617964889947,-0.02208677978812679
-0.00230895,-2.521296020426866,-0.02208677978812679
-0.00230832,-2.521296020426866,-0.02208677978812679
-0.00230769,-2.510261853816103,-0.02208677978812679
-0.00230706,-2.517617964889949,-0.02581929859154419
-0.00230643,-2.513939909353015,-0.02208677978812509
-0.0023058,-2.513939909353015,-0.01835426098470938
-0.00230517,-2.521296020426866,-0.01835426098470938
-0.00230454,-2.517617964889951,-0.02208677978812509
-0.00230391,-2.521296020426866,-0.01835426098470938
-0.00230328,-2.517617964889949,-0.01835426098470938
-0.00230265,-2.513939909353017,-0.01835426098470938
-0.00230202,-2.517617964889949,-0.02208677978812679
-0.00230139,-2.513939909353011,-0.01835426098471108
-0.00230076,-2.506583798279167,-0.02208677978812679
-0.00230013,-2.517617964889949,-0.01462174218129197
-0.0022995,-2.510261853816102,-0.02208677978812339
-0.00229887,-2.510261853816098,-0.02208677978812679
-0.00229824,-2.513939909353015,-0.01462174218129197
-0.00229761,-2.50658379827917,-0.01462174218129197
-0.00229698,-2.513939909353015,-0.01835426098470938
-0.00229635,-2.513939909353013,-0.02208677978812848
-0.00229572,-2.510261853816098,-0.02581929859154419
-0.00229509,-2.517617964889949,-0.0295518173949616
-0.00229446,-2.513939909353013,-0.02581929859154589
-0.00229383,-2.510261853816098,-0.0295518173949616
-0.0022932,-2.513939909353015,-0.01835426098470938
-0.00229257,-2.50658379827917,-0.02208677978812509
-0.00229194,-2.506583798279167,-0.0295518173949616
-0.00229131,-2.506583798279167,-0.02581929859154419
-0.00229068,-2.506583798279167,-0.02581929859154419
-0.00229005,-2.513939909353015,-0.02581929859154419
-0.00228942,-2.506583798279167,-0.02208677978812679
-0.00228879,-2.506583798279167,-0.02208677978812679
-0.00228816,-2.506583798279167,-0.01835426098470938
-0.00228753,-2.499227687205323,-0.01835426098470938
-0.0022869,-2.510261853816098,-0.02208677978812679
-0.00228627,-2.51393990935301,-0.01835426098471108
-0.00228564,-2.50290574274225,-0.02208677978812679
-0.00228501,-2.506583798279167,-0.02581929859154419
-0.00228438,-2.502905742742247,-0.02208677978812679
-0.00228375,-2.495549631668389,-0.02208677978812679
-0.00228312,-2.499227687205319,-0.02208677978812679
-0.00228249,-2.495549631668391,-0.02208677978812679
-0.00228186,-2.506583798279167,-0.0295518173949616
-0.00228123,-2.506583798279167,-0.02208677978812679
-0.0022806,-2.499227687205319,-0.02581929859154419
-0.00227997,-2.50290574274225,-0.02581929859154419
-0.00227934,-2.506583798279162,-0.02208677978812848
-0.00227871,-2.495549631668389,-0.02581929859154419
-0.00227808,-2.50290574274225,-0.02581929859154419
-0.00227745,-2.495549631668392,-0.02208677978812848
-0.00227682,-2.499227687205319,-0.0295518173949616
-0.00227619,-2.506583798279167,-0.02208677978812679
-0.00227556,-2.50290574274225,-0.02208677978812679
-0.00227493,-2.499227687205319,-0.0295518173949616
-0.0022743,-2.499227687205314,-0.02208677978812679
-0.00227367,-2.488193520594541,-0.02208677978812679
-0.00227304,-2.499227687205319,-0.02208677978812679
-0.00227241,-2.491871576131475,-0.01835426098471108
-0.00227178,-2.491871576131472,-0.02581929859154419
-0.00227115,-2.495549631668389,-0.01835426098470938
-0.00227052,-2.491871576131473,-0.01835426098470938
-0.00226989,-2.495549631668389,-0.02581929859154419
-0.00226926,-2.495549631668385,-0.01835426098471108
-0.00226863,-2.488193520594541,-0.02208677978812679
-0.002268,-2.495549631668389,-0.02581929859154419
-0.00226737,-2.495549631668389,-0.01462174218129707
-0.00226674,-2.48451546505762,-0.02581929859154419
-0.00226611,-2.491871576131472,-0.01835426098470938
-0.00226548,-2.484515465057624,-0.01835426098470938
-0.00226485,-2.48451546505762,-0.02581929859154419
-0.00226422,-2.484515465057619,-0.01462174218129537
-0.00226359,-2.48083740952069,-0.02208677978812679
-0.00226296,-2.48083740952069,-0.02581929859154419
-0.00226233,-2.48083740952069,-0.01835426098471277
-0.0022617,-2.473481298446842,-0.01835426098470938
-0.00226107,-2.48451546505762,-0.01835426098470938
-0.00226044,-2.480837409520692,-0.01462174218129367
-0.00225981,-2.48083740952069,-0.02208677978812679
-0.00225918,-2.484515465057619,-0.01462174218129367
-0.00225855,-2.48083740952069,-0.01835426098470938
-0.00225792,-2.477159353983773,-0.02208677978812679
-0.00225729,-2.477159353983771,-0.01462174218129367
-0.00225666,-2.473481298446842,-0.01835426098470938
-0.00225603,-2.477159353983773,-0.02208677978812679
-0.0022554,-2.473481298446844,-0.02208677978812679
-0.00225477,-2.469803242909911,-0.0295518173949616
-0.00225414,-2.477159353983769,-0.02208677978812509
-0.00225351,-2.469803242909911,-0.01835426098470938
-0.00225288,-2.469803242909911,-0.02581929859154419
-0.00225225,-2.46980324290991,-0.01835426098471277
-0.00225162,-2.466125187372995,-0.02581929859154419
-0.00225099,-2.469803242909911,-0.0295518173949616
-0.00225036,-2.469803242909911,-0.01835426098471447
-0.00224973,-2.462447131836063,-0.02581929859154419
-0.0022491,-2.469803242909908,-0.02955181739495821
