Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
1937.3,-35.64931374375467,-2.222016297805482
1962.2,-40.90750278164509,-19.42258953591752
1987.1,-45.3611435780839,-7.375280973977937
2012,-53.74285388541306,-48.01916325421285
2036.9,-59.39373309841081,-40.46140455622944
2061.8,-49.53858997107416,130.9523651172578
2086.7,-46.69700317834186,128.0522560812357
2111.6,-44.83820118704769,117.8940262788457
2136.5,-42.79872322727081,99.976892527362
2161.4,-43.35411461003623,89.20539951467811
2186.3,-45.25818309772981,94.82242026616967
2211.2,-44.33250097631615,72.62480837358811
2236.1,-49.17464354444085,75.22867284702761
2261,-51.23691571381003,60.46288516360039
2285.9,-53.91385854964031,39.29489675833153
2310.8,-60.58507446360956,-3.988782732301246
2335.7,-59.45259685253091,58.20266340221389
2360.6,-59.65428251241536,-163.2147068911224
2385.5,-57.47149626278288,-156.1647746300796
2410.4,-50.82822658053608,140.9842627971296
2435.3,-48.48290265735641,157.3491679662119
2460.2,-52.30864106350644,153.751890892384
2485.1,-47.95758306802114,128.8064463546804
2510,-47.07371623914124,129.4901335796096
2534.9,-47.54087733025586,119.4792786757865
2559.8,-47.9245584269572,139.9103402536721
2584.7,-48.33941823432858,109.5939946713012
2609.6,-47.93288004137275,110.059494461935
2634.5,-51.98879163710621,91.26159644508988
2659.4,-50.55533330229007,88.00388755269114
2684.3,-52.49930964269731,47.68506040552531
2709.2,-54.52245693720225,67.75925076234304
2734.1,-56.6500802648082,23.08459115100301
2759,-60.2744253706442,-8.832328827570251
2783.9,-62.91441006106932,-51.66364762798393
2808.8,-70.23094554092327,-158.8347348018979
2833.7,-51.53898450090782,-155.7924786487916
2858.6,-51.57534672291459,177.397939100421
2883.5,-55.25238129541823,-138.8404345892227
2908.4,-55.36718229611438,-159.3863584805713
2933.3,-52.67895805746323,162.6772354521022
2958.2,-48.25408258539903,154.0829629209271
2983.1,-49.30708474324641,133.696255061927
3008,-46.92427790172074,141.1743135905003
3032.9,-49.71932876118913,129.4266259289154
3057.8,-51.19743322269464,113.0125801883614
3082.7,-50.69315671397563,97.92889513677039
3107.6,-48.71007846462258,126.6255701533012
3132.5,-60.00274054148036,69.47879655648676
3157.4,-52.2635493728727,46.16346537558702
3182.3,-72.80004625879241,1.853621374646309
3207.2,-56.78633829303864,14.22510465414112
3232.1,-59.91331131126049,54.92028233462657
3257,-69.42071971569302,-62.12006322509264
3281.9,-52.57532082012229,-156.3732119094023
3306.8,-55.75224614863505,-107.2837410612777
3331.7,-53.48909109723193,147.1509353632003
3356.6,-53.13939287477018,-151.5887948325724
3381.5,-51.60742095663753,168.4945495923335
3406.4,-54.42869586033984,168.2937745190802
3431.3,-54.06804605010578,132.2538553456769
3456.2,-47.43321708779991,171.511602163643
3481.1,-50.16786031115879,123.6561644051137
3506,-50.28493291825266,142.3637849230595
3530.9,-57.36339613251631,110.6419628397492
3555.8,-52.29184080646451,79.27062162301539
3580.7,-51.46208522666456,137.5500823083997
3605.6,-54.5651014729704,105.5208568178546
3630.5,-51.51633334070696,71.74850469233306
3655.4,-64.1916432612433,83.65536418810223
3680.3,-57.97793936835675,44.8668986769152
3705.2,-55.08919111404573,7.139099118555265
3730.1,-68.14747359817324,39.83358315154535
3755,-59.95402772437362,153.2443202278296
3779.9,-60.86448353400527,-81.31336293135806
3804.8,-55.80543216274372,81.62172650403102
3829.7,-54.64622078536336,175.3474334885181
3854.6,-55.69902159759798,-169.7143656447441
3879.5,-54.56788788293907,140.0353283857982
3904.4,-49.62786409739067,140.6637919299328
3929.3,-48.44353028252942,158.8299429626526
3954.2,-52.25898390564301,111.9777905478849
3979.1,-53.45095400321368,130.1625339103417
4004,-53.89641058071788,143.7862376337168
4028.9,-51.10373768867603,113.7039787039032
4053.8,-52.98202895199725,158.7695122440971
4078.7,-61.06987837962073,24.92924104953556
4103.6,-58.56630998592772,20.73266481040955
4128.5,-52.65268301837276,97.54336944425438
4153.4,-66.02852334340311,74.24578069266765
4178.3,-60.31569156659407,75.7685821716267
4203.2,-59.59391875116624,66.84017868612199
4228.1,-55.57900900856759,-177.5788390871005
4253,-58.02783089368637,-105.8254649952456
4277.9,-70.41694436111824,-79.96990196984912
4302.8,-59.93352776280248,82.82052525539774
4327.7,-62.3306665963286,-166.1966501147252
4352.6,-62.60475918162967,100.2939346737393
4377.5,-53.01273968657107,141.294744221463
4402.4,-52.13098597661465,149.8453626807112
4427.3,-52.86924772029604,146.7054832170163
4452.2,-52.53383860103084,162.7606095254507
4477.1,-57.23709871819459,113.6089578950103
4502,-55.89015994681994,144.6162448822296
4526.9,-51.48149650751123,74.81751514925094
4551.8,-58.91073263079412,90.55626184026323
4576.7,-53.76117316298885,91.63813690992345
4601.6,-52.95545147961745,123.2353441157854
4626.5,-51.45049936949569,58.84606343994672
4651.4,-64.19960768562962,-19.2204429279831
4676.3,-61.28135318021375,60.30911816731357
4701.2,-63.64325155075652,29.00211580651758
4726.1,-58.28572874726855,-99.28306700813718
4751,-63.17074615727104,0.7110382324782734
4775.9,-59.49130618992274,24.14263170782138
4800.8,-65.99946032339359,172.5117536146795
4825.7,-54.78392204970694,118.9229962840709
4850.6,-58.77937953341928,152.6600119461872
4875.5,-57.17632905108903,131.0375096147617
4900.4,-70.25973554472773,-30.30782123065789
4925.3,-50.238852776829,166.4028821080061
4950.2,-58.69073417058392,131.2090195404379
4975.1,-58.34413787277919,38.4567172920456
5000,-51.99060851195443,156.5583227390974
