Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
795.8,-12.42601320256225,29.60520102241589
800.7,-12.48886211935351,28.70078207470084
805.6,-12.40580715445484,28.09858607809687
810.5,-12.21735878717818,26.70816189496055
815.4,-11.63887502976204,22.94266910226956
820.3,-11.62335709188854,26.09736790273865
825.2,-11.28285518328037,25.47301310927688
830.1,-11.06187190732172,24.40113497656306
835,-11.1909993816769,21.09313819462091
839.9,-10.76610988563399,23.543545240069
844.8,-10.50216619958268,18.84197001265071
849.7,-10.20113849768385,20.41772361119718
854.6,-9.836093946594374,19.95559391766025
859.5,-10.03682815205293,17.69823287132536
864.4,-9.180488549874772,17.23110886650161
869.3,-9.113854639168807,15.6272388406021
874.2,-9.095764392761271,15.52438747387389
879.1,-8.635847838808481,12.2844233489391
884,-7.965800885685636,10.77855151416409
888.9,-7.656005265125369,9.840522024650291
893.8,-7.494517239519597,8.748589731884266
898.7,-7.151727500363253,5.886638589804733
903.6,-6.701800545507341,5.115226936859216
908.5,-6.844612233412598,1.700686099455822
913.4,-6.437034494990704,2.301359186438546
918.3,-5.926036197132614,1.047741461616731
923.2,-5.741006871302654,-2.74253352639191
928.1,-5.793176823658288,-5.05874903868532
933,-4.995806553309834,-6.064421830686928
937.9,-4.985480140225925,-8.900386166656769
942.8,-5.09829528071462,-12.1301068477318
947.7,-4.734667650277053,-12.59572557531533
952.6,-4.35685657821209,-15.34465063231113
957.5,-4.269558558681489,-16.61586518659986
962.4,-3.64769730116471,-21.33902618628977
967.3,-4.347564856988707,-26.91288568408034
972.2,-3.696207913266729,-28.99868225955586
977.1,-3.279646052558003,-32.43882139182615
982,-3.036012464002019,-36.877287589193
986.9,-3.647816644339157,-39.75953128140802
991.8,-3.296963893504474,-47.37578367337221
996.7,-3.464209754303425,-46.28855163456751
1001.6,-3.124933504104987,-50.72882340262314
1006.5,-3.034159857643743,-53.11907516544639
1011.4,-3.317644029747979,-57.8406278331569
1016.3,-2.80339981819435,-62.79006696352913
1021.2,-3.209681066370145,-64.37458831921177
1026.1,-3.736133633297229,-70.43763984227479
1031,-3.275640977160062,-73.70456170054089
1035.9,-3.360079901292363,-76.24884599904284
1040.8,-3.999618064466934,-77.77361914982976
1045.7,-3.889958895123151,-79.05512939675384
1050.6,-4.436863041961571,-85.52560442645347
1055.5,-4.229355450220602,-89.3680246719471
1060.4,-4.963253657064858,-89.70083050896559
1065.3,-4.637758575918458,-96.04138511760357
1070.2,-4.868606675806488,-93.41923691713437
1075.1,-5.493785949644616,-98.40373124982558
1080,-5.517726090915511,-95.80913742014327
1084.9,-5.992445686152406,-99.99657815599394
1089.8,-6.051700803040388,-100.536574496199
1094.7,-6.120562221877794,-102.813878651817
1099.6,-6.261930543888882,-108.689050512818
1104.5,-7.105756852218697,-106.9936194511513
1109.4,-6.841890971611964,-107.4435148944551
1114.3,-8.008514562580109,-108.217857343343
1119.2,-7.400442627525061,-111.2646000830549
